anchor_id,node_id,haplotype_count,U,D,C,alpha,beta,gamma,final_score,selected
a27,n27,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a28,n28,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a29,n29,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a30,n30,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a31,n31,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a32,n32,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a33,n33,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a34,n34,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a35,n35,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a36,n36,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a37,n37,14,0.0,0.17647058823529413,0.8796296296296297,0.35,0.35,0.3,0.32565359477124184,False
a38,n38,14,0.0,0.45098039215686275,0.6992753623188406,0.35,0.35,0.3,0.3676257459505541,False
a39,n39,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a40,n40,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a41,n41,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a42,n42,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a43,n43,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a44,n44,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a45,n45,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a46,n46,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a47,n47,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a48,n48,13,0.0714285714285714,0.16993464052287582,0.8571428571428572,0.35,0.35,0.3,0.3416199813258637,False
a49,n49,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a50,n50,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a51,n51,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a52,n52,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a53,n53,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a54,n54,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a55,n55,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a56,n56,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a57,n57,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a58,n58,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a59,n59,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a60,n60,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a61,n61,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a62,n62,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a63,n63,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a64,n64,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a65,n65,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a66,n66,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a67,n67,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a68,n68,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a69,n69,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a70,n70,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a71,n71,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a72,n72,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a73,n73,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a74,n74,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a75,n75,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a76,n76,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a77,n77,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a78,n78,14,0.0,0.1830065359477124,0.75,0.35,0.35,0.3,0.2890522875816993,False
a79,n79,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a80,n80,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a81,n81,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a82,n82,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a83,n83,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a84,n84,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a85,n85,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a86,n86,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a87,n87,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a88,n88,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a89,n89,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a90,n90,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a91,n91,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a92,n92,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a93,n93,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a94,n94,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a95,n95,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a96,n96,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a97,n97,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a98,n98,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a99,n99,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a100,n100,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a101,n101,14,0.0,0.17647058823529413,0.8796296296296297,0.35,0.35,0.3,0.32565359477124184,False
a102,n102,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a103,n103,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a104,n104,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a105,n105,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a106,n106,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a107,n107,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a108,n108,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a109,n109,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a110,n110,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a111,n111,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a112,n112,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a113,n113,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a114,n114,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a115,n115,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a116,n116,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a117,n117,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a118,n118,13,0.0714285714285714,0.16993464052287582,0.8571428571428572,0.35,0.35,0.3,0.3416199813258637,False
a119,n119,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a120,n120,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a121,n121,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a122,n122,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a123,n123,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a124,n124,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a125,n125,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a126,n126,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a127,n127,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a128,n128,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a129,n129,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a130,n130,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a131,n131,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a132,n132,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a133,n133,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a134,n134,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a135,n135,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a136,n136,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a137,n137,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a138,n138,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a139,n139,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a140,n140,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a141,n141,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a142,n142,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a143,n143,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a144,n144,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a145,n145,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a146,n146,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a147,n147,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a148,n148,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a149,n149,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a150,n150,14,0.0,0.1830065359477124,0.875,0.35,0.35,0.3,0.32655228758169935,False
a151,n151,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a152,n152,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a153,n153,14,0.0,0.1830065359477124,1.0,0.35,0.35,0.3,0.36405228758169933,False
a154,n154,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a155,n155,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a156,n156,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a157,n157,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a158,n158,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a159,n159,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a160,n160,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a161,n161,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a162,n162,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a163,n163,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a164,n164,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a165,n165,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a166,n166,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a167,n167,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a168,n168,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a169,n169,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a170,n170,14,0.0,0.17647058823529413,0.7592592592592593,0.35,0.35,0.3,0.2895424836601307,False
a171,n171,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a172,n172,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a173,n173,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a174,n174,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a175,n175,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a176,n176,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a177,n177,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a178,n178,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a179,n179,14,0.0,0.1830065359477124,0.75,0.35,0.35,0.3,0.2890522875816993,False
a180,n180,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a181,n181,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a182,n182,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a183,n183,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a184,n184,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a185,n185,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a186,n186,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a187,n187,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a188,n188,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a189,n189,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a190,n190,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a191,n191,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a192,n192,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a193,n193,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a194,n194,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a195,n195,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a196,n196,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a197,n197,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a198,n198,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a199,n199,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a200,n200,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a201,n201,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a202,n202,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a203,n203,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a204,n204,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a205,n205,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a206,n206,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a207,n207,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a208,n208,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a209,n209,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a210,n210,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a211,n211,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a212,n212,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a213,n213,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a214,n214,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a215,n215,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a216,n216,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a217,n217,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a218,n218,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a219,n219,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a220,n220,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a221,n221,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a222,n222,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a223,n223,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a224,n224,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a225,n225,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a226,n226,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a227,n227,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a228,n228,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a229,n229,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a230,n230,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a231,n231,13,0.0714285714285714,0.16993464052287582,0.7321428571428572,0.35,0.35,0.3,0.3041199813258637,False
a232,n232,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a233,n233,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a234,n234,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a235,n235,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a236,n236,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a237,n237,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a238,n238,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a239,n239,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a240,n240,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a241,n241,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a242,n242,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a243,n243,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a244,n244,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a245,n245,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a246,n246,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a247,n247,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a248,n248,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a249,n249,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a250,n250,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a251,n251,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a252,n252,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a253,n253,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a254,n254,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a255,n255,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a256,n256,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a257,n257,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a258,n258,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a259,n259,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a260,n260,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a261,n261,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a262,n262,13,0.0714285714285714,0.08496732026143791,0.9821428571428572,0.35,0.35,0.3,0.3493814192343604,False
a263,n263,12,0.1428571428571429,0.0784313725490196,0.9642857142857143,0.35,0.35,0.3,0.3667366946778711,False
a264,n264,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a265,n265,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a266,n266,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a267,n267,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a268,n268,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a269,n269,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a270,n270,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a271,n271,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a272,n272,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a273,n273,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a274,n274,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a275,n275,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a276,n276,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a277,n277,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a278,n278,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a279,n279,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a280,n280,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
a281,n281,14,0.0,0.0915032679738562,1.0,0.35,0.35,0.3,0.33202614379084966,False
